"","Run","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","SampleName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash"
"646","SRR12076921","2021-05-24 18:19:10","2020-06-23 18:03:56",16684416,1685126016,0,101,707,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076921/SRR12076921.lite.1","SRX8604203","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894354","SAMN15352653","simple",3197,"Marchantia polymorpha","GSM4634152",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","A2AC467DFD1A7979744AB0C675C5B8E5","0CC9D883233B142783F0155B40243CF4"
"645","SRR12076920","2021-05-24 18:19:10","2020-06-23 18:03:33",17529438,1770473238,0,101,770,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076920/SRR12076920.lite.1","SRX8604202","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894353","SAMN15352654","simple",3197,"Marchantia polymorpha","GSM4634151",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","9E717FEEE2A07BC6F5D7D1700CBDE2C2","87A49DF827C28272D8ECC1C9F57BF340"
"644","SRR12076919","2021-05-24 18:19:10","2020-06-23 18:03:00",15828542,1598682742,0,101,695,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076919/SRR12076919.lite.1","SRX8604201","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894352","SAMN15352655","simple",3197,"Marchantia polymorpha","GSM4634150",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","804294902FB95C816D2AF1AA1CBE0A35","3F66FDDBA59F26EF64E106271F1AA92B"
"643","SRR12076918","2021-05-24 18:19:10","2020-06-23 18:02:16",14383944,1452778344,0,101,608,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076918/SRR12076918.lite.1","SRX8604200","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894351","SAMN15352656","simple",3197,"Marchantia polymorpha","GSM4634149",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","D8EA750C5E3BA4A81C4318796C3D1605","00D4D996DCF791D31D4F854B6A9B6FEC"
"642","SRR12076917","2021-05-24 18:19:10","2020-06-23 18:03:54",17152831,1732435931,0,101,751,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076917/SRR12076917.lite.1","SRX8604199","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894350","SAMN15352657","simple",3197,"Marchantia polymorpha","GSM4634148",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","ED842757E8821B0068936CE4759F51C7","98B74757045FBEACD818D72D5569E5E5"
"640","SRR12076878","2021-05-24 18:19:09","2020-06-23 18:02:57",14388044,1453192444,0,101,635,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076878/SRR12076878.lite.1","SRX8604170","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894322","SAMN15352636","simple",3197,"Marchantia polymorpha","GSM4634120",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","72FF83B55012B87ACBEE1A615D3525FA","9E8C141D85917F60CD8DFA46F9DDC890"
"638","SRR12076876","2021-05-24 18:19:09","2020-06-23 18:02:07",14930309,1507961209,0,101,656,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076876/SRR12076876.lite.1","SRX8604169","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894321","SAMN15352637","simple",3197,"Marchantia polymorpha","GSM4634119",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","153E1BB4ED6D9D5F775BE9B0D389594A","A86DF46ADDE0CD9A1AB1112785843FF7"
"636","SRR12076874","2021-05-24 18:19:09","2020-06-23 18:02:15",14272043,1441476343,0,101,627,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076874/SRR12076874.lite.1","SRX8604168","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894320","SAMN15352638","simple",3197,"Marchantia polymorpha","GSM4634118",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","AEF52A05F696B2D6F5F2AE164CBE5978","7B5A2B695FE598FBA96888D3AED69286"
"634","SRR12076872","2021-05-24 18:19:09","2020-06-23 18:02:56",14845974,1499443374,0,101,651,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076872/SRR12076872.lite.1","SRX8604167","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894319","SAMN15352739","simple",3197,"Marchantia polymorpha","GSM4634117",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","5659389BF2A6400E78F15B79A133A6AF","CA922D2047E87F213F95EDF9CAC6F685"
"632","SRR12076870","2021-05-24 18:19:09","2020-06-23 18:04:32",15983376,1614320976,0,101,702,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076870/SRR12076870.lite.1","SRX8604166","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894318","SAMN15352740","simple",3197,"Marchantia polymorpha","GSM4634116",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","5816EA2F92C8B41ABD5BB6E7819E15C5","CC2631C7A09CF838BC2C6AFFD4B6BBAB"
"630","SRR12076868","2021-05-24 18:19:09","2020-06-23 18:02:58",18186325,1836818825,0,101,753,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076868/SRR12076868.lite.1","SRX8604165","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894317","SAMN15352741","simple",3197,"Marchantia polymorpha","GSM4634115",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","1CA768C5E632ECF267B962FE28499EBC","209C55E38C35A505421F6B417998B6A9"
"628","SRR12076866","2021-05-24 18:19:09","2020-06-23 18:04:11",17121098,1729230898,0,101,752,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076866/SRR12076866.lite.1","SRX8604164","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894316","SAMN15352742","simple",3197,"Marchantia polymorpha","GSM4634114",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","BAC57147821B1B9E9057767AAE0B2A35","1E07A5CBEDDF7C5D17D829746B5AC6FE"
"626","SRR12076864","2021-05-24 18:19:09","2020-06-23 18:03:48",18643013,1882944313,0,101,768,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076864/SRR12076864.lite.1","SRX8604163","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894315","SAMN15352743","simple",3197,"Marchantia polymorpha","GSM4634113",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","6CC0CED87BCCAB432C3F7329A21BCFD3","60C0FD14D850951B26F4D94FA1E6CDFF"
"624","SRR12076862","2021-05-24 18:19:09","2020-06-23 18:03:10",14290779,1443368679,0,101,628,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076862/SRR12076862.lite.1","SRX8604162","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894314","SAMN15352639","simple",3197,"Marchantia polymorpha","GSM4634112",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","FC8A12B65DF5D128E5F0C2C62233CEDE","E0D4FE21ABB41BA2C93BF069D7D13289"
"622","SRR12076860","2021-05-24 18:19:09","2020-06-23 18:05:04",17856400,1803496400,0,101,742,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076860/SRR12076860.lite.1","SRX8604161","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894313","SAMN15352744","simple",3197,"Marchantia polymorpha","GSM4634111",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","4A7BE7DA64B33BA3298944E10E3A0304","20B57F372DBE80C01CC6FFADC8CDC04B"
"620","SRR12076858","2021-05-24 18:19:09","2020-06-23 18:02:23",16234805,1639715305,0,101,712,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076858/SRR12076858.lite.1","SRX8604160","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894312","SAMN15352745","simple",3197,"Marchantia polymorpha","GSM4634110",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","79696AB153823FED1988D81F85C95478","822F7CBEECA5FFAD5B9199ED3ECF45B2"
"618","SRR12076856","2021-05-24 18:19:09","2020-06-23 18:02:10",17793520,1797145520,0,101,733,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076856/SRR12076856.lite.1","SRX8604159","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894311","SAMN15352746","simple",3197,"Marchantia polymorpha","GSM4634109",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","C9A080BB16C644AAA8A3F8D3B14185CC","312FA03D192A4BA9B16BB9B5B3844F48"
"616","SRR12076854","2021-05-24 18:19:09","2020-06-23 18:04:04",16108410,1626949410,0,101,706,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076854/SRR12076854.lite.1","SRX8604158","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894310","SAMN15352747","simple",3197,"Marchantia polymorpha","GSM4634108",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","DDB2DF581503E0E606E02ACC3FA87261","CA8EE734AE68F1019D37D667456F2EA0"
"614","SRR12076852","2021-05-24 18:19:08","2020-06-23 18:04:22",18183610,1836544610,0,101,748,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076852/SRR12076852.lite.1","SRX8604157","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894309","SAMN15352748","simple",3197,"Marchantia polymorpha","GSM4634107",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","2C8081213A1EC5913160DEE669D20F94","7BE4B4BDA9994BB557DCB453A09502D5"
"612","SRR12076850","2021-05-24 18:19:08","2020-06-23 18:02:08",15584786,1574063386,0,101,683,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076850/SRR12076850.lite.1","SRX8604155","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894307","SAMN15352749","simple",3197,"Marchantia polymorpha","GSM4634106",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","3E2C80C244AE54DF07B8ADEFD89F898A","498471E22606B26C03E58C3AA523D9ED"
"610","SRR12076848","2021-05-24 18:19:08","2020-06-23 18:03:37",15446546,1560101146,0,101,639,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR012/12076/SRR12076848/SRR12076848.lite.1","SRX8604154","","RNA-Seq","cDNA","TRANSCRIPTOMIC","SINGLE",0,0,"ILLUMINA","Illumina HiSeq 4000","SRP268513","PRJNA641427",3,641427,"SRS6894306","SAMN15352750","simple",3197,"Marchantia polymorpha","GSM4634105",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"GEO","SRA1090444",NA,"public","A33DD3DC85448A6FE57747ECBBFB7CA5","B0DE4F6351F60C4F485392207FF5BB0B"
"95","DRR127465","2020-02-21 20:18:06","2020-02-21 20:37:10",1950937,294317561,1950937,150,106,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/127/DRR127465.sralite.1","DRX120209","TAK1_salinity","RNA-Seq","RANDOM","TRANSCRIPTOMIC","PAIRED",250,100,"ILLUMINA","Illumina MiSeq","DRP005844","PRJDB6783",NA,608105,"DRS122847","SAMD00113787","simple",3197,"Marchantia polymorpha","SAMD00113787",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UTSUNOMIYA","DRA006681",NA,"public","5FFDCD284AF2F112CD43BF6B3ABC1FBE","6964FD95AA70C74FED561781D9DBEC19"
"94","DRR127464","2020-02-21 20:18:06","2020-02-21 20:37:24",2577548,388981034,2577548,150,142,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/127/DRR127464.sralite.1","DRX120208","TAK1_salinity","RNA-Seq","RANDOM","TRANSCRIPTOMIC","PAIRED",250,100,"ILLUMINA","Illumina MiSeq","DRP005844","PRJDB6783",NA,608105,"DRS122846","SAMD00113786","simple",3197,"Marchantia polymorpha","SAMD00113786",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UTSUNOMIYA","DRA006681",NA,"public","1FDC93602D74846767A5BECD5E9527F8","7DAEF9B04CC150E54F89F725FBFB02A2"
"93","DRR127463","2020-02-21 20:18:06","2020-02-21 20:37:19",2461912,371395148,2461912,150,135,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/127/DRR127463.sralite.1","DRX120207","TAK1_salinity","RNA-Seq","RANDOM","TRANSCRIPTOMIC","PAIRED",250,100,"ILLUMINA","Illumina MiSeq","DRP005844","PRJDB6783",NA,608105,"DRS122845","SAMD00113785","simple",3197,"Marchantia polymorpha","SAMD00113785",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UTSUNOMIYA","DRA006681",NA,"public","4FC3A613DBA0BB9D34FF830EA3BC5342","42123869B34ADB98CBF0B913C94C07EA"
"92","DRR127462","2020-02-21 20:18:06","2020-02-21 20:37:18",2590423,390811524,2590423,150,145,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/127/DRR127462.sralite.1","DRX120206","TAK1_control","RNA-Seq","RANDOM","TRANSCRIPTOMIC","PAIRED",250,100,"ILLUMINA","Illumina MiSeq","DRP005844","PRJDB6783",NA,608105,"DRS122844","SAMD00113784","simple",3197,"Marchantia polymorpha","SAMD00113784",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UTSUNOMIYA","DRA006681",NA,"public","1BFB4B1778F6D0DA5DD654E8460778FB","7D6D68FC73563A0E80707AABC5B5B8B0"
"91","DRR127461","2020-02-21 20:18:06","2020-02-21 20:37:25",2020366,304738697,2020366,150,112,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/127/DRR127461.sralite.1","DRX120205","TAK1_control","RNA-Seq","RANDOM","TRANSCRIPTOMIC","PAIRED",250,100,"ILLUMINA","Illumina MiSeq","DRP005844","PRJDB6783",NA,608105,"DRS122843","SAMD00113783","simple",3197,"Marchantia polymorpha","SAMD00113783",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UTSUNOMIYA","DRA006681",NA,"public","C77C121581C89984D340B14D6607BC9F","F84E92A57AB5F9108B151FF55D9C2DD0"
"90","DRR127460","2020-02-21 20:18:06","2020-02-21 20:37:53",2059424,310747901,2059424,150,114,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/DRR000/127/DRR127460.sralite.1","DRX120204","TAK1_control","RNA-Seq","RANDOM","TRANSCRIPTOMIC","PAIRED",250,100,"ILLUMINA","Illumina MiSeq","DRP005844","PRJDB6783",NA,608105,"DRS122842","SAMD00113782","simple",3197,"Marchantia polymorpha","SAMD00113782",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"UTSUNOMIYA","DRA006681",NA,"public","A3816C4B6B2B2640C3E486D9F03195CE","1B7616E7257DE0AD1E8E13C08A544BAC"
"594","SRR10879454","2020-07-31 00:18:17","2020-01-13 16:15:07",28267086,8480125800,28267086,300,2544,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10879/SRR10879454/SRR10879454.lite.1","SRX7548548","RNA-seq_tcp1_KO_rep3","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP241779","PRJNA597314",NA,597314,"SRS5986076","SAMN13672528","simple",3197,"Marchantia polymorpha","Marchantia polymorpha thallus (TAK-1)",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"HOHENHEIM UNIVERSITY","SRA1025275",NA,"public","9CF1721EE1B22E983AD5958FB5709C22","032707E540E1669B04F1B76BDA70D158"
"595","SRR10879455","2020-07-31 00:18:17","2020-01-13 16:11:01",27254216,8176264800,27254216,300,2471,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10879/SRR10879455/SRR10879455.lite.1","SRX7548547","RNA-seq_tcp1_KO_rep2","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP241779","PRJNA597314",NA,597314,"SRS5986076","SAMN13672528","simple",3197,"Marchantia polymorpha","Marchantia polymorpha thallus (TAK-1)",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"HOHENHEIM UNIVERSITY","SRA1025275",NA,"public","7DC9C25B33439A6E3ED1B866E397F527","F6FC0AD38E2E8489F8EBC54553BAD184"
"596","SRR10879456","2020-07-31 00:18:17","2020-01-13 16:17:29",23751472,7125441600,23751472,300,2140,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10879/SRR10879456/SRR10879456.lite.1","SRX7548546","RNA-seq_tcp1_KO_rep1","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP241779","PRJNA597314",NA,597314,"SRS5986076","SAMN13672528","simple",3197,"Marchantia polymorpha","Marchantia polymorpha thallus (TAK-1)",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"HOHENHEIM UNIVERSITY","SRA1025275",NA,"public","D0DC98EF6FAFB2E6C0424CF64E5DE0C4","4F8F796258999FF16FFD47FD7A1639D3"
"597","SRR10879457","2020-07-31 00:18:17","2020-01-13 16:10:17",22677721,6803316300,22677721,300,2059,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10879/SRR10879457/SRR10879457.lite.1","SRX7548545","RNA-seq_WT_rep3","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP241779","PRJNA597314",NA,597314,"SRS5986076","SAMN13672528","simple",3197,"Marchantia polymorpha","Marchantia polymorpha thallus (TAK-1)",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"HOHENHEIM UNIVERSITY","SRA1025275",NA,"public","39492D8A9409193ECF189D2EF0C51B95","A9EA4B3C3A8565ADEF56D77C32822BF8"
"598","SRR10879458","2020-07-31 00:18:17","2020-01-13 16:21:29",29879136,8963740800,29879136,300,2672,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10879/SRR10879458/SRR10879458.lite.1","SRX7548544","RNA-seq_WT_rep2","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP241779","PRJNA597314",NA,597314,"SRS5986076","SAMN13672528","simple",3197,"Marchantia polymorpha","Marchantia polymorpha thallus (TAK-1)",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"HOHENHEIM UNIVERSITY","SRA1025275",NA,"public","97AA455B1BA82D1E8833496B5DF66CDE","795585BB749A0063B53A9DF84526440A"
"599","SRR10879459","2020-07-31 00:18:17","2020-01-13 17:36:08",28190610,8457183000,28190610,300,2527,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10879/SRR10879459/SRR10879459.lite.1","SRX7548543","RNA-seq_WT_rep1","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina NovaSeq 6000","SRP241779","PRJNA597314",NA,597314,"SRS5986076","SAMN13672528","simple",3197,"Marchantia polymorpha","Marchantia polymorpha thallus (TAK-1)",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"HOHENHEIM UNIVERSITY","SRA1025275",NA,"public","2DBA49567AB180BD533EAE3D1947EF3D","CABC45CA4AEF7CE3B272C85FEB3CE96E"
"553","SRR10350630","2019-12-15 16:20:33","2019-10-26 05:09:30",55135916,5513591600,0,100,3230,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10350/SRR10350630/SRR10350630.lite.1","SRX7060353","Tak_1-2","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","BGISEQ-500","SRP189151","PRJNA528622",NA,528622,"SRS5575823","SAMN13118401","simple",3197,"Marchantia polymorpha","Tak_1-2",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"WAGENINGEN UNIVERSITY & RESEARCH","SRA985557",NA,"public","4AA7FD1626D23B5667062AF96B7FC2E1","1B701373F3009EB87C52EC032E723528"
"552","SRR10350631","2019-12-15 16:20:33","2019-10-26 05:08:43",54489176,5448917600,0,100,3212,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10350/SRR10350631/SRR10350631.lite.1","SRX7060352","Tak_1-1","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","BGISEQ-500","SRP189151","PRJNA528622",NA,528622,"SRS5575822","SAMN13118400","simple",3197,"Marchantia polymorpha","Tak_1-1",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"WAGENINGEN UNIVERSITY & RESEARCH","SRA985557",NA,"public","A8AF7CD4AAA1CB87CB851CB2E88C4DAC","A17B4E45B48F5D88EE270883C8E00E16"
"568","SRR10350632","2019-12-15 16:20:32","2019-10-26 05:10:59",55050666,5505066600,0,100,3231,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/10350/SRR10350632/SRR10350632.lite.1","SRX7060351","lhw_3-4","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","BGISEQ-500","SRP189151","PRJNA528622",NA,528622,"SRS5575821","SAMN13118399","simple",3197,"Marchantia polymorpha","lhw_3-4",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"WAGENINGEN UNIVERSITY & RESEARCH","SRA985557",NA,"public","97DA2987FD58B65CAF0029E1C277DA0A","4880CE3AA15563C6B918E6109640A3C6"
"567","SRR10350633","2019-12-15 16:20:32","2019-10-26 05:08:45",49365114,4936511400,0,100,2887,NA,"https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR010/10350/SRR10350633/SRR10350633.lite.1","SRX7060350","lhw_3-3","RNA-Seq","cDNA","TRANSCRIPTOMIC","PAIRED",0,0,"BGISEQ","BGISEQ-500","SRP189151","PRJNA528622",NA,528622,"SRS5575820","SAMN13118398","simple",3197,"Marchantia polymorpha","lhw_3-3",NA,NA,NA,NA,"",NA,"no",NA,NA,NA,NA,"WAGENINGEN UNIVERSITY & RESEARCH","SRA985557",NA,"public","77CFAAE4C5594AC344EC403DF53D90B4","94A4D66543C66A879EC584C7BA6FFC1D"
