"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX2711640","GSM2564800: Testis_36; Anolis carolinensis; ncRNA-Seq","Anolis carolinensis","Illumina Genome Analyzer II","GEO","SRP103128","Identification and Characterization of a Class of MALAT1-like Genomic Loci","SRS2103353","","897.53","1","40447861","1456122996","","ncRNA-Seq","TRANSCRIPTOMIC","size fractionation"
"SRX2711639","GSM2564799: NSR_Testis; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina Genome Analyzer II","GEO","SRP103128","Identification and Characterization of a Class of MALAT1-like Genomic Loci","SRS2103352","","1135.64","1","19432637","1943263700","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2711638","GSM2564798: NSR_Brain; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina Genome Analyzer II","GEO","SRP103128","Identification and Characterization of a Class of MALAT1-like Genomic Loci","SRS2103351","","1017.46","1","17650362","1765036200","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704221","GSM2563034: Anolis RNAseq Testis Male4 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097945","","2364.06","1","41882223","3769400070","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704220","GSM2563033: Anolis RNAseq Testis Male2 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097944","","1811.5","1","27673400","2795013400","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704219","GSM2563032: Anolis RNAseq Testis Male1 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097943","","1373.94","1","21914523","2213366823","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704218","GSM2563031: Anolis RNAseq Ovary Female3 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097942","","2436.73","1","43061562","3875540580","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704217","GSM2563030: Anolis RNAseq Ovary Female2 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097941","","1837.43","1","28023350","2830358350","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704216","GSM2563029: Anolis RNAseq Ovary Female1 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097940","","1673.07","1","26611095","2687720595","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704215","GSM2563028: Anolis RNAseq Liver Male3 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097939","","1406.5","1","23691891","2392880991","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704214","GSM2563027: Anolis RNAseq Liver Male2 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097938","","1405.41","1","21423644","2163788044","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704213","GSM2563026: Anolis RNAseq Liver Male1 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097937","","1765.79","1","27956127","2823568827","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704212","GSM2563025: Anolis RNAseq Liver Female3 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097936","","1107.93","1","18294723","1847767023","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704211","GSM2563024: Anolis RNAseq Liver Female2 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097935","","1616","1","24763352","2501098552","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704210","GSM2563023: Anolis RNAseq Liver Female1 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097934","","1050.1","1","16749158","1691664958","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704209","GSM2563022: Anolis RNAseq Kidney Male3 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097933","","1297.75","1","21927565","2214684065","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704208","GSM2563021: Anolis RNAseq Kidney Male2 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097932","","1801.32","1","27605777","2788183477","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704207","GSM2563020: Anolis RNAseq Kidney Male1 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097931","","1516.03","1","24167844","2440952244","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704206","GSM2563019: Anolis RNAseq Kidney Female3 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097930","","1633.27","1","27082741","2735356841","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704205","GSM2563018: Anolis RNAseq Kidney Female2 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097929","","2001.55","1","30785590","3109344590","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704204","GSM2563017: Anolis RNAseq Kidney Female1 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097928","","1338.98","1","21357694","2157127094","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704203","GSM2563016: Anolis RNAseq Heart Male3 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097927","","1278.57","1","21544442","2175988642","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704202","GSM2563015: Anolis RNAseq Heart Male2 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097926","","1689.4","1","25737919","2599529819","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704201","GSM2563014: Anolis RNAseq Heart Male1 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097925","","1397.11","1","22168300","2238998300","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704200","GSM2563013: Anolis RNAseq Heart Female3 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097924","","1685.7","1","27566527","2784219227","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704199","GSM2563012: Anolis RNAseq Heart Female2 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097923","","1639.04","1","25013637","2526377337","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704198","GSM2563011: Anolis RNAseq Heart Female1 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097922","","2132.4","1","33937077","3427644777","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704197","GSM2563010: Anolis RNAseq Brain Male3 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097921","","1285.22","1","21751247","2196875947","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704196","GSM2563009: Anolis RNAseq Brain Male2 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097920","","1608.69","1","24407832","2465191032","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704195","GSM2563008: Anolis RNAseq Brain Male1 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097919","","1255.45","1","20026314","2022657714","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704194","GSM2563007: Anolis RNAseq Brain Female3 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097918","","1584.38","1","26327473","2659074773","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704193","GSM2563006: Anolis RNAseq Brain Female2 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097917","","1902.37","1","29117617","2940879317","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2704192","GSM2563005: Anolis RNAseq Brain Female1 Adult; Anolis carolinensis; RNA-Seq","Anolis carolinensis","Illumina HiSeq 2500","GEO","SRP102989","RNA-seq data from somatic tissues and gonads from Anolis, human, mouse, opossum, platypus, chicken and xenopus Raw sequence reads","SRS2097916","","1362.23","1","21632296","2184861896","","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363111","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810584","","349.68","1","14228946","939647820","HOD08","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363110","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810583","","189.74","1","8311374","553532093","PV104","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363109","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810582","","215.35","1","9625887","618434333","PV073","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363108","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810581","","334.23","1","14832921","953301149","PV102","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363106","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810579","","299.69","1","12364418","794448467","BRO09","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363105","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810578","","238.55","1","10380194","699543247","PV103","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363104","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810577","","102.12","1","4426631","293057112","PV072","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363103","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810576","","267.04","1","11622887","774669264","PV052","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363102","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810575","","327.67","1","13433964","875578260","BRO02","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363101","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810574","","457.48","1","18836181","1222550630","AUS16","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363100","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810573","","168.94","1","7622719","485844126","BRO11","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363099","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810572","","425.79","1","17498238","1138360346","HOD30","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363098","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810571","","213.74","1","8599628","577021732","BRO15","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363097","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810570","","376.28","1","15958955","994452917","VIC24","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363096","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810569","","569.05","1","24212564","1493470667","HOD18","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363095","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810568","","360.75","1","14469667","976861390","HOD15","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363094","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810567","","175.05","1","7860415","504285417","PV012","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363093","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810566","","260.56","1","10676178","699196052","VIC16","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363092","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810565","","499.83","1","21502201","1306623465","BRO07","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363091","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810564","","134.35","1","5422485","361227532","VIC11","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363090","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810563","","216.4","1","9636243","617862218","PV091","RNA-Seq","TRANSCRIPTOMIC","cDNA"
"SRX2363089","RNAseq of green anole: adult liver","Anolis carolinensis","NextSeq 550","University of Illinois, Urbana-Champaign","SRP093579","Anolis carolinensis liver RNAseq samples","SRS1810562","","779.43","1","31855318","2057162286","AUS15","RNA-Seq","TRANSCRIPTOMIC","cDNA"
