"Experiment Accession","Experiment Title","Organism Name","Instrument","Submitter","Study Accession","Study Title","Sample Accession","Sample Title","Total Size, Mb","Total RUNs","Total Spots","Total Bases","Library Name","Library Strategy","Library Source","Library Selection"
"SRX4087593","mRNA-seq of wild-type protonema,  1-hour red light irradiated, biological replicate 2","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304322","","3210.53","1","46105934","9313398668","WT_R1_bio2","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087592","mRNA-seq of wild-type protonema,  1-hour red light irradiated, biological replicate 3","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304321","","2981.46","1","43341515","8754986030","WT_R1_bio3","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087591","mRNA-seq of wild-type protonema, 4-hour red light irradiated, biological replicate 2","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304320","","3033","1","43702617","8827928634","WT_R4_bio3","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087590","mRNA-seq of prp39-1 protonema,  1-hour red light irradiated, biological replicate 1","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304319","","3696.72","1","53278593","10762275786","prp39-1_R1_bio1","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087589","mRNA-seq of phy4 protonema,  1-hour red light irradiated, biological replicate 1","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304318","","3270.44","1","47388498","9572476596","phy4_R1_bio1","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087588","mRNA-seq of phy4 protonema, 1-hour red light irradiated, biological replicate 2","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304317","","3391.6","1","49275534","9953657868","phy4_R1_bio2","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087587","mRNA-seq of phy4 protonema, dark-grown control, biological replicate 2","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304316","","2858.27","1","41422244","8367293288","phy4_D_bio2","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087586","mRNA-seq of phy4 protonema, dark-grown control, biological replicate 3","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304315","","2882.47","1","41638813","8411040226","phy4_D_bio3","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087585","mRNA-seq of phy4 protonema, 4-hour red light irradiated, biological replicate 2","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304314","","3061.2","1","44503515","8989710030","phy4_R4_bio2","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087584","mRNA-seq of phy4 protonema, 4-hour red light irradiated, biological replicate 3","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304313","","2536.77","1","36539100","7380898200","phy4_R4_bio3","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087583","mRNA-seq of phy4 protonema, 1-hour red light irradiated, biological replicate 3","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304312","","2991.08","1","43569725","8801084450","phy4_R1_bio3","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087582","mRNA-seq of phy4 protonema,  4-hour red light irradiated, biological replicate 1","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304311","","3007.95","1","44591566","9007496332","phy4_R4_bio1","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087581","mRNA-seq of hnrnp-h1 protonema, dark-grown control, biological replicate 1","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304310","","3042.26","1","43900503","8867901606","hnrnp-h1_D_bio1","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX4087580","mRNA-seq of hnrnp-h1 protonema, dark-grown control, biological replicate 2","Physcomitrium patens","Illumina HiSeq 4000","Academia Sinica","SRP146733","RNA-seq for red light response in Physcomitrella patens","SRS3304309","","3011.31","1","43591603","8805503806","hnrnp-h1_D_bio2","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX3938063","Mortierella elongata AG77 x Physcomitrella patens Gransden 2004 Metatranscriptome Pilot","fungus metagenome","Illumina HiSeq 2500","JGI","SRP140156","Metatranscriptome of Mortierella elongata AG77 and Physcomitrella patens Gransden 2004 - MortierellaAG77_ Physcomitrella_RNA_Pilot - AG77xPp4001","SRS3169714","","14286.61","1","108528923","32775734746","BYGPO","OTHER","METATRANSCRIPTOMIC","RT-PCR"
"DRX050219","AB SOLiD System 3.0 sequencing of SAMD00023449","Physcomitrium patens","AB SOLiD System 3.0","ERATO","DRP004063","Characterization of clf mutant in Physcomitrella patens","DRS059048","","478.1","1","25046403","626160075","clf_pro_DGE4","OTHER","TRANSCRIPTOMIC","other"
"DRX050218","AB SOLiD System 3.0 sequencing of SAMD00008617","Physcomitrium patens","AB SOLiD System 3.0","ERATO","DRP004063","Characterization of clf mutant in Physcomitrella patens","DRS002085","","674.28","1","34154922","853873050","WT_pro_DGE4","OTHER","TRANSCRIPTOMIC","other"
"DRX050217","AB SOLiD System 3.0 sequencing of SAMD00023449","Physcomitrium patens","AB SOLiD System 3.0","ERATO","DRP004063","Characterization of clf mutant in Physcomitrella patens","DRS059048","","662.55","1","33351005","833775125","clf_pro_DGE3","OTHER","TRANSCRIPTOMIC","other"
"DRX050216","AB SOLiD System 3.0 sequencing of SAMD00008617","Physcomitrium patens","AB SOLiD System 3.0","ERATO","DRP004063","Characterization of clf mutant in Physcomitrella patens","DRS002085","","717.86","1","36528642","913216050","WT_pro_DGE3","OTHER","TRANSCRIPTOMIC","other"
"DRX050215","AB SOLiD System 3.0 sequencing of SAMD00023449","Physcomitrium patens","AB SOLiD System 3.0","ERATO","DRP004063","Characterization of clf mutant in Physcomitrella patens","DRS059048","","576.21","1","26741552","668538800","clf_pro_DGE_1","OTHER","TRANSCRIPTOMIC","other"
"DRX050214","AB SOLiD System 3.0 sequencing of SAMD00008617","Physcomitrium patens","AB SOLiD System 3.0","ERATO","DRP004063","Characterization of clf mutant in Physcomitrella patens","DRS002085","","570.96","1","26327446","658186150","WT_pro_DGE_1","OTHER","TRANSCRIPTOMIC","other"
"DRX093855","Illumina HiSeq 1500 sequencing of SAMD00092859","Physcomitrium patens","Illumina HiSeq 1500","NIBB","DRP003891","Comparisons of transcriptome between the wild type and deletion mutants of MIKCC-type MADS-box genes in the moss Physcomitrella patens","DRS053256","","2920.39","1","65418802","7274844917","","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"DRX093854","Illumina HiSeq 1500 sequencing of SAMD00092858","Physcomitrium patens","Illumina HiSeq 1500","NIBB","DRP003891","Comparisons of transcriptome between the wild type and deletion mutants of MIKCC-type MADS-box genes in the moss Physcomitrella patens","DRS053255","","2786.19","1","62508401","6971903075","","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"DRX093853","Illumina HiSeq 1500 sequencing of SAMD00092857","Physcomitrium patens","Illumina HiSeq 1500","NIBB","DRP003891","Comparisons of transcriptome between the wild type and deletion mutants of MIKCC-type MADS-box genes in the moss Physcomitrella patens","DRS053254","","2831.86","1","64547242","7011843984","","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"DRX093813","Illumina HiSeq 1500 sequencing of SAMD00092856","Physcomitrium patens","Illumina HiSeq 1500","NIBB","DRP003891","Comparisons of transcriptome between the wild type and deletion mutants of MIKCC-type MADS-box genes in the moss Physcomitrella patens","DRS054939","","2218.87","1","105748760","5388569689","","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"DRX093812","Illumina HiSeq 1500 sequencing of SAMD00092855","Physcomitrium patens","Illumina HiSeq 1500","NIBB","DRP003891","Comparisons of transcriptome between the wild type and deletion mutants of MIKCC-type MADS-box genes in the moss Physcomitrella patens","DRS054938","","2259.69","1","107662607","5486188983","","RNA-Seq","TRANSCRIPTOMIC","PolyA"
"SRX3381976","RNA-seq of moss: smg1 KO, protonemata","Physcomitrium patens","Illumina HiSeq 2000","University of Leeds","SRP124757","Transcriptomic changes in SMG1 knockout moss","SRS2677501","","2556.83","1","41789739","4220763639","Moss_smg1-2_BioRep2_TechRep1","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX3381975","RNA-seq of moss: smg1 KO, protonemata","Physcomitrium patens","Illumina HiSeq 2000","University of Leeds","SRP124757","Transcriptomic changes in SMG1 knockout moss","SRS2677505","","4737.89","1","75157724","7590930124","Moss_smg1-2_BioRep1_TechRep1","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX3381974","RNA-seq of moss: smg1 KO, protonemata","Physcomitrium patens","Illumina HiSeq 2000","University of Leeds","SRP124757","Transcriptomic changes in SMG1 knockout moss","SRS2677504","","1998.46","1","32559328","3288492128","Moss_smg1-1_BioRep2_TechRep2","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX3381973","RNA-seq of moss: smg1 KO, protonemata","Physcomitrium patens","Illumina HiSeq 2000","University of Leeds","SRP124757","Transcriptomic changes in SMG1 knockout moss","SRS2677504","","2862.38","1","46679512","4714630712","Moss_smg1-1_BioRep2_TechRep1","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX3381972","RNA-seq of moss: smg1 KO, protonemata","Physcomitrium patens","Illumina HiSeq 2000","University of Leeds","SRP124757","Transcriptomic changes in SMG1 knockout moss","SRS2677502","","2150.54","1","35174129","3552587029","Moss_smg1-1_BioRep1_TechRep2","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX3381971","RNA-seq of moss: smg1 KO, protonemata","Physcomitrium patens","Illumina HiSeq 2000","University of Leeds","SRP124757","Transcriptomic changes in SMG1 knockout moss","SRS2677502","","2898.62","1","45812224","4627034624","Moss_smg1-1_BioRep1_TechRep1","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX3381970","RNA-seq of moss: wild-type, protonemata","Physcomitrium patens","Illumina HiSeq 2000","University of Leeds","SRP124757","Transcriptomic changes in SMG1 knockout moss","SRS2677503","","1925.15","1","31500663","3181566963","Moss_WT_BioRep2_TechRep2_for_smg1","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX3381969","RNA-seq of moss: wild-type, protonemata","Physcomitrium patens","Illumina HiSeq 2000","University of Leeds","SRP124757","Transcriptomic changes in SMG1 knockout moss","SRS2677503","","3296.43","1","53969218","5450891018","Moss_WT_BioRep2_TechRep1_for_smg1","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX3381968","RNA-seq of moss: wild-type, protonemata","Physcomitrium patens","Illumina HiSeq 2000","University of Leeds","SRP124757","Transcriptomic changes in SMG1 knockout moss","SRS2677500","","1827.18","1","29880653","3017945953","Moss_WT_BioRep1_TechRep2_for_smg1","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX3381967","RNA-seq of moss: wild-type, protonemata","Physcomitrium patens","Illumina HiSeq 2000","University of Leeds","SRP124757","Transcriptomic changes in SMG1 knockout moss","SRS2677500","","2523.28","1","39860598","4025920398","Moss_WT_BioRep1_TechRep1_for_smg1","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX3381966","RNA-seq of moss: smg1 KO, protonemata","Physcomitrium patens","Illumina HiSeq 2000","University of Leeds","SRP124757","Transcriptomic changes in SMG1 knockout moss","SRS2677501","","2240.18","1","36609523","3697561823","Moss_smg1-2_BioRep2_TechRep2","RNA-Seq","TRANSCRIPTOMIC","RANDOM"
"SRX3364118","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124118","Physcomitrella patens patens Transcriptome - 071-D07 - Klq_KO","SRS2661899","","2195.08","1","16708224","5045883648","BXHGH","OTHER","TRANSCRIPTOMIC","other"
"SRX3364117","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124089","Physcomitrella patens patens Transcriptome - 071-E07 - Ksl","SRS2661870","","1965.9","1","14874723","4492166346","BXHGY","OTHER","TRANSCRIPTOMIC","other"
"SRX3364116","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124141","Physcomitrella patens patens Transcriptome - 077-D02 - Klq","SRS2661922","","1820.24","1","14153087","4274232274","BXHNC","OTHER","TRANSCRIPTOMIC","other"
"SRX3364115","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124101","Physcomitrella patens patens Transcriptome - 077-E02 - Klq_KO_Ref","SRS2661882","","2714.6","1","19720836","5955692472","BXHNU","OTHER","TRANSCRIPTOMIC","other"
"SRX3364114","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124095","Physcomitrella patens patens Transcriptome - 071-E09 - Ksl_LFY_Ref","SRS2661876","","2167.09","1","16818545","5079200590","BXHNW","OTHER","TRANSCRIPTOMIC","other"
"SRX3364113","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124096","Physcomitrella patens patens Transcriptome - 077-E01 - Klq_KO_Ref","SRS2661877","","2093.98","1","15790103","4768611106","BXHNT","OTHER","TRANSCRIPTOMIC","other"
"SRX3364112","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124137","Physcomitrella patens patens Transcriptome - 071-I04 - Klq_KO_Ref","SRS2661918","","1951.67","1","14794634","4467979468","BXHNS","OTHER","TRANSCRIPTOMIC","other"
"SRX3364111","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124135","Physcomitrella patens patens Transcriptome - 071-D01 - Klq","SRS2661916","","2281.35","1","17366350","5244637700","BXHNB","OTHER","TRANSCRIPTOMIC","other"
"SRX3364110","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124125","Physcomitrella patens patens Transcriptome - 071-H01 - Ksl","SRS2661906","","2239.07","1","17058742","5151740084","BXHHP","OTHER","TRANSCRIPTOMIC","other"
"SRX3364109","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124091","Physcomitrella patens patens Transcriptome - 071-E06 - Ksl","SRS2661872","","1435.01","1","11013049","3325940798","BXHGX","OTHER","TRANSCRIPTOMIC","other"
"SRX3364108","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124120","Physcomitrella patens patens Transcriptome - 071-E04 - Ksl","SRS2661901","","1743.79","1","13535202","4087631004","BXHGU","OTHER","TRANSCRIPTOMIC","other"
"SRX3364107","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124123","Physcomitrella patens patens Transcriptome - 071-E03 - Ksl","SRS2661904","","2501.56","1","18674311","5639641922","BXHGT","OTHER","TRANSCRIPTOMIC","other"
"SRX3364106","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124093","Physcomitrella patens patens Transcriptome - 071-C09 - Klq","SRS2661874","","2264.45","1","16506566","4984982932","BXHNA","OTHER","TRANSCRIPTOMIC","other"
"SRX3364105","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124106","Physcomitrella patens patens Transcriptome - 071-G09 - Ksl","SRS2661887","","2480.41","1","18288808","5523220016","BXHHO","OTHER","TRANSCRIPTOMIC","other"
"SRX3364104","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124140","Physcomitrella patens patens Transcriptome - 071-F02 - Ksl_LFY_Ref","SRS2661921","","2533.68","1","18301379","5527016458","BXHNX","OTHER","TRANSCRIPTOMIC","other"
"SRX3364103","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124131","Physcomitrella patens patens Transcriptome - 077-D06 - Ksl_LFY_Ref","SRS2661913","","2021.81","1","15417198","4655993796","BXHNY","OTHER","TRANSCRIPTOMIC","other"
"SRX3364102","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124100","Physcomitrella patens patens Transcriptome - 071-H03 - Ksl","SRS2661881","","1764.55","1","13979145","4221701790","BXHHG","OTHER","TRANSCRIPTOMIC","other"
"SRX3364101","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124099","Physcomitrella patens patens Transcriptome - 071-H04 - Ksl","SRS2661880","","2066.62","1","15595889","4709958478","BXHHH","OTHER","TRANSCRIPTOMIC","other"
"SRX3364100","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124103","Physcomitrella patens patens Transcriptome - 071-H05 - Ksl","SRS2661884","","2412.06","1","17938454","5417413108","BXHHN","OTHER","TRANSCRIPTOMIC","other"
"SRX3364099","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124134","Physcomitrella patens patens Transcriptome - 071-G03 - Ksl","SRS2661915","","2321.5","1","17277491","5217802282","BXHNZ","OTHER","TRANSCRIPTOMIC","other"
"SRX3364098","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124132","Physcomitrella patens patens Transcriptome - 077-C01 - Klq_P_transf10days","SRS2661912","","2267.85","1","17057299","5151304298","BXHNG","OTHER","TRANSCRIPTOMIC","other"
"SRX3364097","Physcomitrella patens patens Gene Atlas Plate 19","Physcomitrium patens","Illumina HiSeq 2500","JGI","SRP124097","Physcomitrella patens patens Transcriptome - 071-F08 - Ksl","SRS2661878","","2231.9","1","16994011","5132191322","BXHHC","OTHER","TRANSCRIPTOMIC","other"
